823,0.0995,b'2015-09-29'
824,0.0916,b'2015-03-17'
825,0.3224,b'2015-04-08'
826,0.1473,b'2015-10-14'
827,0.8678,b'2015-05-14'
828,0.6169,b'2015-10-01'
829,0.4781,b'2015-03-29'
830,0.2730,b'2015-12-06'
831,0.0093,b'2015-02-11'
832,0.4132,b'2015-03-04'
833,0.0260,b'2015-12-07'
834,0.8620,b'2015-10-03'
835,0.3087,b'2015-11-25'
836,0.9118,b'2015-05-06'
837,0.4758,b'2015-02-07'
838,0.6732,b'2015-10-14'
839,0.3717,b'2015-04-30'
840,0.7942,b'2015-07-11'
841,0.2065,b'2015-02-07'
842,0.6065,b'2015-04-06'
843,0.7807,b'2015-10-12'
844,0.2118,b'2015-10-14'
845,0.3750,b'2015-12-22'
846,0.3858,b'2015-06-11'
847,0.6891,b'2015-11-07'
848,0.2788,b'2015-01-06'
849,0.4406,b'2015-08-01'
850,0.9216,b'2015-02-03'
851,0.3529,b'2015-06-22'
852,0.9402,b'2015-02-12'
853,0.7624,b'2015-07-30'
854,0.3200,b'2015-06-27'
855,0.5410,b'2015-01-01'
856,0.8205,b'2015-05-16'
857,0.4034,b'2015-02-11'
858,0.7111,b'2015-12-31'
859,0.6642,b'2015-10-23'
860,0.0666,b'2015-02-23'
861,0.3116,b'2015-01-08'
862,0.3293,b'2015-09-19'
863,0.1399,b'2015-05-07'
864,0.5658,b'2015-08-22'
865,0.2250,b'2015-06-10'
866,0.4630,b'2015-01-27'
867,0.7344,b'2015-05-26'
868,0.3921,b'2015-01-20'
869,0.9827,b'2015-07-16'
870,0.8647,b'2015-01-12'
871,0.5776,b'2015-03-05'
872,0.5869,b'2015-12-30'
873,0.0775,b'2015-06-29'
874,0.5872,b'2015-11-24'
875,0.2963,b'2015-07-06'
876,0.7967,b'2015-07-18'
877,0.5564,b'2015-04-18'
878,0.6867,b'2015-03-03'
879,0.7184,b'2015-09-01'
880,0.1616,b'2015-11-19'
881,0.2860,b'2015-05-08'
882,0.4502,b'2015-08-10'
883,0.8214,b'2015-06-05'
884,0.0300,b'2015-11-05'
885,0.9216,b'2015-04-15'
886,0.1873,b'2015-11-27'
887,0.2150,b'2015-12-22'
888,0.4015,b'2015-12-12'
889,0.2547,b'2015-03-09'
890,0.6243,b'2015-09-13'
891,0.1355,b'2015-06-19'
892,0.2087,b'2015-02-13'
893,0.0092,b'2015-04-04'
894,0.6864,b'2015-12-08'
895,0.1998,b'2015-11-24'
896,0.2934,b'2015-02-18'
897,0.9194,b'2015-01-05'
898,0.3363,b'2015-07-09'
899,0.6461,b'2015-11-09'
900,0.1789,b'2015-12-06'
901,0.9429,b'2015-05-01'
902,0.7439,b'2015-02-27'
903,0.5708,b'2015-10-24'
904,0.5329,b'2015-07-02'
905,0.6978,b'2015-03-02'
906,0.1201,b'2015-01-07'
907,0.5452,b'2015-03-25'
908,0.9422,b'2015-07-03'
909,0.3582,b'2015-03-21'
910,0.6341,b'2015-09-13'
911,0.6741,b'2015-05-06'
912,0.5753,b'2015-02-03'
913,0.0008,b'2015-02-01'
914,0.9458,b'2015-01-16'
915,0.8364,b'2015-12-28'
916,0.6174,b'2015-09-02'
917,0.9812,b'2015-07-27'
918,0.2245,b'2015-06-18'
919,0.0086,b'2015-01-04'
920,0.4499,b'2015-05-07'
921,0.8941,b'2015-04-21'
922,0.0524,b'2015-05-28'
923,0.3587,b'2015-08-29'
924,0.7792,b'2015-12-23'
925,0.4953,b'2015-05-16'
926,0.1050,b'2015-11-30'
927,0.9362,b'2015-04-02'
928,0.7635,b'2015-02-04'
929,0.0944,b'2015-05-07'
930,0.4027,b'2015-05-26'
931,0.1315,b'2015-03-08'
932,0.7381,b'2015-06-09'
933,0.0429,b'2015-04-21'
934,0.5273,b'2015-03-04'
935,0.8988,b'2015-04-12'
936,0.2883,b'2015-06-13'
937,0.0081,b'2015-04-21'
938,0.8590,b'2015-07-14'
939,0.6172,b'2015-12-23'
940,0.0598,b'2015-12-31'
941,0.9753,b'2015-11-16'
942,0.3933,b'2015-10-23'
943,0.7582,b'2015-03-25'
944,0.5809,b'2015-06-16'
945,0.9341,b'2015-09-30'
946,0.1808,b'2015-07-08'
947,0.7030,b'2015-01-12'
948,0.9458,b'2015-03-30'
949,0.6959,b'2015-08-15'
950,0.3623,b'2015-11-24'
951,0.7551,b'2015-11-18'
952,0.6383,b'2015-12-01'
953,0.2002,b'2015-10-16'
954,0.6979,b'2015-01-31'
955,0.1186,b'2015-11-05'
956,0.3052,b'2015-01-18'
957,0.6050,b'2015-08-09'
958,0.7086,b'2015-12-09'
959,0.6600,b'2015-08-16'
960,0.4359,b'2015-05-30'
961,0.3074,b'2015-07-14'
962,0.7690,b'2015-11-28'
963,0.9874,b'2015-04-28'
964,0.7188,b'2015-03-13'
965,0.2000,b'2015-06-01'
966,0.8023,b'2015-11-02'
967,0.7184,b'2015-01-15'
968,0.8004,b'2015-03-22'
969,0.5025,b'2015-04-14'
970,0.4330,b'2015-08-24'
971,0.5963,b'2015-12-12'
972,0.3300,b'2015-01-17'
973,0.6355,b'2015-06-14'
974,0.5811,b'2015-03-14'
975,0.3137,b'2015-10-02'
976,0.7578,b'2015-11-27'
977,0.7292,b'2015-06-29'
978,0.0752,b'2015-09-07'
979,0.7441,b'2015-02-09'
980,0.4193,b'2015-03-30'
981,0.7965,b'2015-12-18'
982,0.3376,b'2015-06-08'
983,0.0409,b'2015-02-01'
984,0.8276,b'2015-12-28'
985,0.3733,b'2015-10-26'
986,0.6565,b'2015-06-11'
987,0.6112,b'2015-02-02'
988,0.9968,b'2015-06-08'
989,0.8810,b'2015-02-21'
990,0.5385,b'2015-12-17'
991,0.1119,b'2015-02-05'
992,0.7700,b'2015-10-31'
993,0.9546,b'2015-08-30'
994,0.9505,b'2015-10-13'
995,0.5060,b'2015-07-19'
996,0.0812,b'2015-08-31'
997,0.3086,b'2015-12-07'
998,0.6310,b'2015-03-30'
999,0.2061,b'2015-11-03'
